90,Digimon Adventure,Action,Adventure,Comedy
92,Kuroshitsuji: Book of Circus,Action,Comedy,Mystery
93,Kami nomi zo Shiru Sekai II,Comedy,Romance,Supernatural
94,B-gata H-kei,Comedy,Romance,Ecchi
97,IS: Infinite Stratos 2,Action,Comedy,Sci-Fi
98,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,Comedy,Fantasy,Romance
0,Neon Genesis Evangelion,Action,AvantGarde,Drama
1,Devilman: Crybaby,Action,AvantGarde,Horror
2,Neon Genesis Evangelion: The End of Evangelion,AvantGarde,Drama,Sci-Fi
3,FLCL,Action,AvantGarde,Comedy
4,Serial Experiments Lain,AvantGarde,Drama,Mystery
5,Perfect Blue,AvantGarde,Drama,Horror
6,Paprika,AvantGarde,Fantasy,Horror
7,Mousou Dairinin,AvantGarde,Drama,Mystery
8,Mawaru Penguindrum,AvantGarde,Comedy,Drama
9,Boogiepop wa Warawanai (2019),AvantGarde,Drama,Horror
10,Tenshi no Tamago,AvantGarde,Drama,Fantasy
11,FLCL Progressive,Action,AvantGarde,Comedy
12,Boogiepop wa Warawanai,AvantGarde,Drama,Horror
13,Yami Shibai,AvantGarde,Horror,Supernatural
14,Higurashi no Naku Koro ni Sotsu,AvantGarde,Horror,Mystery
15,FLCL Alternative,Action,AvantGarde,Comedy
16,Uzumaki,AvantGarde,Drama,Horror
17,Mind Game,Adventure,AvantGarde,Comedy
19,Shoujo Kakumei Utena: Adolescence Mokushiroku,AvantGarde,Drama,Fantasy
20,Yami Shibai 2,AvantGarde,Horror,Supernatural
22,Nihon Animator Mihonichi,Action,AvantGarde,Fantasy
24,Panty & Stocking in Sanitarybox,Action,AvantGarde,Comedy
25,Genius Party,Action,AvantGarde,Fantasy
26,Yami Shibai 3,AvantGarde,Horror,Supernatural
27,Yami Shibai 4,AvantGarde,Horror,Supernatural
28,Yami Shibai 5,AvantGarde,Horror,Supernatural
32,Yami Shibai 6,AvantGarde,Horror,Supernatural
33,Genius Party Beyond,AvantGarde,Fantasy,Sci-Fi
34,Yami Shibai 7,AvantGarde,Horror,Supernatural
35,Kaze no Na wa Amnesia,Action,AvantGarde,Drama
36,FLCL: Grunge,Action,AvantGarde,Comedy
38,Yami Shibai 8,AvantGarde,Horror,Supernatural
39,1001 Nights,AvantGarde,Fantasy,Romance
40,Tsukuyomi: Moon Phase Special,AvantGarde,Comedy,SliceofLife
41,Re:cycle of the Penguindrum,AvantGarde,Comedy,Drama
42,Koroshiya 1 The Animation: Episode 0,Action,AvantGarde,Drama
43,Yami Shibai 9,AvantGarde,Horror,Supernatural
45,Tamala 2010: A Punk Cat in Space,AvantGarde,Comedy,Sci-Fi
49,Gosenzo-sama Banbanzai!,AvantGarde,Comedy,Drama
50,Atama Yama,AvantGarde,Comedy,Fantasy
51,Yami Shibai 10,AvantGarde,Horror,Supernatural
53,Kago Shintarou Anime Sakuhin Shuu,AvantGarde,Comedy,Horror
54,FLCL: Shoegaze,Action,AvantGarde,Comedy
57,Airy Me,AvantGarde,Drama,Horror
58,Extra,Action,AvantGarde,Horror
59,Ryokunohara Meikyuu,AvantGarde,BoysLove,Drama
66,Seisai,AvantGarde,Fantasy,Horror
69,Survival,AvantGarde,Drama,Supernatural
70,X Densha de Ikou,AvantGarde,Mystery,Supernatural
85,Alexander Senki Movie,Action,Adventure,AvantGarde
89,Alice in Dreamland,Adventure,AvantGarde,Fantasy
12,Flying Luna Clipper,AvantGarde,Comedy,Ecchi
17,Shui Naodai,AvantGarde,Fantasy,Sci-Fi
41,Alice in Voodooland,AvantGarde,Fantasy,Horror
90,Animation!,Adventure,AvantGarde,Comedy
1,Yakusoku no Neverland,Mystery,Sci-Fi,Suspense
2,Another,Horror,Mystery,Supernatural
4,Durarara!!,Action,Mystery,Supernatural
5,Bakemonogatari,Mystery,Romance,Supernatural
7,Bungou Stray Dogs,Action,Comedy,Mystery
8,Made in Abyss,Adventure,Drama,Fantasy
9,Kuroshitsuji,Action,Comedy,Mystery
11,Monster,Drama,Mystery,Suspense
12,Darker than Black: Kuro no Keiyakusha,Action,Mystery,Sci-Fi
14,Suzumiya Haruhi no Yuuutsu,Comedy,Mystery,Sci-Fi
15,Black Bullet,Action,Mystery,Sci-Fi
16,Baccano!,Action,Comedy,Mystery
17,Kami no Tou,Action,Adventure,Drama
18,Mushishi,Adventure,Fantasy,Mystery
19,Higurashi no Naku Koro ni,Horror,Mystery,Supernatural
20,Shinsekai yori,Drama,Horror,Mystery
21,Bungou Stray Dogs 2nd Season,Action,Mystery,Supernatural
22,Yamada-kun to 7-nin no Majo,Comedy,Mystery,Romance
23,K,Action,Mystery,Supernatural
24,Nisemonogatari,Comedy,Mystery,Supernatural
26,Serial Experiments Lain,AvantGarde,Drama,Mystery
27,Monogatari Series: Second Season,Comedy,Mystery,Romance
28,Rokka no Yuusha,Action,Adventure,Fantasy
30,Suzumiya Haruhi no Shoushitsu,Mystery,Sci-Fi,Supernatural
31,Vampire Knight,Drama,Mystery,Romance
32,Zetsuen no Tempest,Action,Drama,Fantasy
33,Great Pretender,Action,Adventure,Mystery
34,Shiki,Horror,Mystery,Supernatural
35,Ajin,Action,Horror,Mystery
36,Higashi no Eden,Mystery,Romance,Sci-Fi
37,Bungou Stray Dogs 3rd Season,Action,Mystery,Supernatural
38,Gosick,Drama,Mystery,Romance
39,Suzumiya Haruhi no Yuuutsu (2009),Comedy,Mystery,Sci-Fi
40,Darwin's Game,Action,Mystery,Sci-Fi
41,Paprika,AvantGarde,Fantasy,Horror
42,Durarara!!x2 Shou,Action,Mystery,Supernatural
43,Higurashi no Naku Koro ni Kai,Mystery,Supernatural,Suspense
44,Owarimonogatari,Comedy,Mystery,Supernatural
45,Gleipnir,Action,Mystery,Supernatural
46,Kizumonogatari III: Reiketsu-hen,Action,Mystery,Supernatural
47,Gakkougurashi!,Horror,Mystery,SliceofLife
48,Pandora Hearts,Adventure,Fantasy,Mystery
49,No.6,Action,Drama,Mystery
50,Kizumonogatari II: Nekketsu-hen,Action,Mystery,Supernatural
51,Houseki no Kuni,Action,Drama,Fantasy
52,Yojouhan Shinwa Taikei,Comedy,Mystery,Romance
53,Hanamonogatari,Comedy,Mystery,Supernatural
54,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Action,Drama,Fantasy
55,Kara no Kyoukai Movie 1: Fukan Fuukei,Action,Mystery,Supernatural
56,Darker than Black: Ryuusei no Gemini,Action,Mystery,Sci-Fi
57,Tsukimonogatari,Comedy,Mystery,Supernatural
58,Kyokou Suiri,Mystery,Romance,Supernatural
59,Tasogare Otome x Amnesia,Horror,Mystery,Romance
61,Durarara!!x2 Ten,Action,Mystery,Supernatural
62,Mousou Dairinin,AvantGarde,Drama,Mystery
63,Kuroshitsuji: Book of Circus,Action,Comedy,Mystery
64,Owarimonogatari 2nd Season,Comedy,Mystery,Supernatural
65,Blood+,Action,Drama,Horror
66,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Adventure,Drama,Fantasy
67,Durarara!!x2 Ketsu,Action,Mystery,Supernatural
68,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Horror,Mystery,Supernatural
69,"Kumo Desu ga, Nani ka?",Action,Adventure,Comedy
70,Vampire Knight: Guilty,Drama,Mystery,Romance
71,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Drama,Mystery,Suspense
73,Jigoku Shoujo,Horror,Mystery,Supernatural
74,Blood-C,Action,Horror,Mystery
76,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Action,Horror,Mystery
77,Gokukoku no Brynhildr,Drama,Mystery,Sci-Fi
78,Kemono Jihen,Action,Mystery,Supernatural
79,Detective Conan,Adventure,Comedy,Mystery
80,B: The Beginning,Action,Mystery,Supernatural
82,"Tantei wa Mou, Shindeiru.",Comedy,Drama,Mystery
83,Wolf's Rain,Action,Adventure,Drama
84,Shoujo Shuumatsu Ryokou,Adventure,Mystery,Sci-Fi
85,xxxHOLiC,Comedy,Drama,Mystery
86,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Action,Horror,Mystery
87,C: The Money of Soul and Possibility Control,Action,Mystery,Suspense
88,Hamatora The Animation,Comedy,Drama,Mystery
89,Mononoke,Fantasy,Horror,Mystery
90,Mawaru Penguindrum,AvantGarde,Comedy,Drama
91,Amnesia,Fantasy,Mystery,Romance
92,ChäoS;HEAd,Mystery,Sci-Fi,Supernatural
93,Mushishi Zoku Shou,Adventure,Fantasy,Mystery
94,Ajin Part 2,Action,Horror,Mystery
95,Kanata no Astra,Adventure,Mystery,Sci-Fi
96,Taboo Tattoo,Action,Mystery,Supernatural
97,Tenkuu Shinpan,Action,Horror,Mystery
99,Summertime Render,Mystery,Supernatural,Suspense
0,Haibane Renmei,Drama,Fantasy,Mystery
1,Persona 4 the Animation,Action,Adventure,Mystery
2,Darker than Black: Kuro no Keiyakusha Gaiden,Action,Mystery,Sci-Fi
3,Made in Abyss: Retsujitsu no Ougonkyou,Adventure,Drama,Fantasy
4,ef: A Tale of Memories.,Drama,Mystery,Romance
5,Higurashi no Naku Koro ni Gou,Horror,Mystery,Supernatural
6,Mushishi Zoku Shou 2nd Season,Adventure,Fantasy,Mystery
8,Gankutsuou,Drama,Mystery,Sci-Fi
10,Koyomimonogatari,Comedy,Mystery,Supernatural
11,Ryuugajou Nanana no Maizoukin,Adventure,Comedy,Mystery
12,Bungou Stray Dogs: Dead Apple,Action,Comedy,Mystery
13,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),Action,Mystery,Romance
14,Kuroshitsuji: Book of Murder,Action,Comedy,Mystery
15,Ousama Game The Animation,Drama,Horror,Mystery
16,Kara no Kyoukai Movie 5: Mujun Rasen,Action,Drama,Mystery
17,Ghost Hunt,Horror,Mystery,Supernatural
18,Tiger & Bunny,Action,Comedy,Mystery
19,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Action,Mystery,Sci-Fi
20,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,Action,Drama,Mystery
21,Boogiepop wa Warawanai (2019),AvantGarde,Drama,Horror
22,Kamisama no Inai Nichiyoubi,Adventure,Fantasy,Mystery
23,Kujira no Kora wa Sajou ni Utau,Drama,Fantasy,Mystery
24,Mayoiga,Drama,Horror,Mystery
25,Umineko no Naku Koro ni,Horror,Mystery,Supernatural
26,Karneval (TV),Action,Fantasy,Mystery
27,Zoku Owarimonogatari,Comedy,Mystery,Supernatural
28,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Drama,Mystery,Suspense
29,Kara no Kyoukai Movie 4: Garan no Dou,Action,Mystery,Supernatural
30,Mo Dao Zu Shi,Action,Adventure,Fantasy
31,"Kono Naka ni Hitori, Imouto ga Iru!",Comedy,Mystery,Romance
33,Shoujo Kakumei Utena,Comedy,Drama,Fantasy
34,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),Action,Mystery,Romance
37,Higurashi no Naku Koro ni Rei,Mystery,Supernatural,Suspense
38,Another: The Other - Inga,Horror,Mystery,Suspense
39,Kara no Kyoukai Movie 6: Boukyaku Rokuon,Action,Mystery,Romance
40,Gakkou no Kaidan,Horror,Mystery,Supernatural
41,Kuroshitsuji Movie: Book of the Atlantic,Action,Comedy,Mystery
43,.hack//Sign,Adventure,Fantasy,Mystery
44,Kokkoku,Drama,Mystery,Supernatural
45,Robotics;Notes,Drama,Mystery,Sci-Fi
46,Baccano! Specials,Action,Comedy,Mystery
47,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Action,Horror,Mystery
48,Higashi no Eden Movie I: The King of Eden,Mystery,Romance,Sci-Fi
49,Re:␣Hamatora,Comedy,Drama,Mystery
51,ef: A Tale of Melodies.,Drama,Mystery,Romance
52,Shingetsutan Tsukihime,Action,Horror,Mystery
53,Princess Tutu,Comedy,Drama,Fantasy
54,Jigoku Shoujo Futakomori,Horror,Mystery,Supernatural
55,ACCA: 13-ku Kansatsu-ka,Drama,Fantasy,Mystery
56,Bungou Stray Dogs: Hitori Ayumu,Action,Mystery,Supernatural
57,Itou Junji: Collection,Drama,Horror,Mystery
61,Dantalian no Shoka,Action,Mystery,Supernatural
62,Shinreigari,Mystery,Sci-Fi,Supernatural
63,Higashi no Eden Movie II: Paradise Lost,Mystery,Romance,Sci-Fi
64,Kaiba,Adventure,Mystery,Romance
65,Dennou Coil,Adventure,Comedy,Drama
66,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,Fantasy,Mystery,Supernatural
68,Loveless,Action,BoysLove,Drama
70,xxxHOLiC: Kei,Comedy,Drama,Mystery
71,Mushishi: Hihamukage,Adventure,Fantasy,Mystery
72,Kishibe Rohan wa Ugokanai,Action,Mystery,Supernatural
73,Shinrei Tantei Yakumo,Horror,Mystery,Supernatural
74,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",Comedy,Drama,Mystery
75,ChäoS;Child,Mystery,Sci-Fi,Supernatural
76,Boogiepop wa Warawanai,AvantGarde,Drama,Horror
77,7 Seeds,Adventure,Drama,Mystery
78,Mushishi Zoku Shou: Suzu no Shizuku,Adventure,Fantasy,Mystery
79,GetBackers,Action,Comedy,Drama
80,Karakuri Circus,Action,Adventure,Drama
81,Tsubasa Chronicle 2nd Season,Action,Adventure,Drama
82,RahXephon,Action,Drama,Mystery
85,Makai Ouji: Devils and Realist,Comedy,Fantasy,Mystery
86,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",Drama,Mystery,Sci-Fi
88,Witch Hunter Robin,Action,Drama,Mystery
89,Kara no Kyoukai Movie: Mirai Fukuin,Drama,Mystery,Supernatural
91,Lupin III: Cagliostro no Shiro,Action,Adventure,Comedy
93,Noir,Action,Drama,Mystery
94,Urasekai Picnic,Adventure,Fantasy,GirlsLove
96,Made in Abyss Movie 2: Hourou Suru Tasogare,Adventure,Drama,Fantasy
97,Made in Abyss Movie 1: Tabidachi no Yoake,Adventure,Drama,Fantasy
98,Seikimatsu Occult Gakuin,Comedy,Mystery,Sci-Fi
1,Fullmetal Alchemist: Brotherhood,Action,Adventure,Drama
4,Steins;Gate,Drama,Sci-Fi,Suspense
5,Code Geass: Hangyaku no Lelouch,Action,Drama,Sci-Fi
10,Re:Zero kara Hajimeru Isekai Seikatsu,Drama,Fantasy,Suspense
14,Code Geass: Hangyaku no Lelouch R2,Action,Drama,Sci-Fi
15,Neon Genesis Evangelion,Action,AvantGarde,Drama
16,Death Parade,Drama,Supernatural,Suspense
17,Violet Evergarden,Drama,Fantasy,SliceofLife
18,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Comedy,Drama,Romance
19,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Drama,SliceofLife,Supernatural
20,Darling in the FranXX,Action,Drama,Romance
22,Elfen Lied,Action,Drama,Horror
23,Tate no Yuusha no Nariagari,Action,Adventure,Drama
24,Fullmetal Alchemist,Action,Adventure,Drama
25,Clannad,Drama,Romance,Supernatural
27,Owari no Seraph,Action,Drama,Supernatural
28,Made in Abyss,Adventure,Drama,Fantasy
30,Howl no Ugoku Shiro,Adventure,Drama,Fantasy
31,Vinland Saga,Action,Adventure,Drama
33,Guilty Crown,Action,Drama,Sci-Fi
34,Clannad: After Story,Drama,Romance,Supernatural
35,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,Action,Adventure,Drama
36,Tokyo Revengers,Action,Drama,Supernatural
37,Mushoku Tensei: Isekai Ittara Honki Dasu,Drama,Fantasy,Ecchi
39,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,Action,Adventure,Comedy
40,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,Action,Adventure,Drama
41,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Drama,Fantasy,Suspense
42,ReLIFE,Drama,Romance,SliceofLife
44,Golden Time,Comedy,Drama,Romance
45,Monster,Drama,Mystery,Suspense
46,Byousoku 5 Centimeter,Drama,Romance,SliceofLife
47,Plastic Memories,Drama,Romance,Sci-Fi
48,Tenki no Ko,Drama,Fantasy,Romance
49,Ao Haru Ride,Drama,Romance,SliceofLife
50,Kimi ni Todoke,Drama,Romance,SliceofLife
51,Neon Genesis Evangelion: The End of Evangelion,AvantGarde,Drama,Sci-Fi
52,Kimi no Suizou wo Tabetai,Drama,Romance,SliceofLife
53,Kami no Tou,Action,Adventure,Drama
54,No Game No Life: Zero,Drama,Fantasy,Romance
55,Steins;Gate 0,Drama,Sci-Fi,Suspense
56,Kokoro Connect,Drama,Romance,Supernatural
57,Kotonoha no Niwa,Drama,Romance,SliceofLife
59,Hotarubi no Mori e,Drama,Romance,Supernatural
60,Orange,Drama,Romance,Sci-Fi
62,Koutetsujou no Kabaneri,Action,Drama,Fantasy
63,Banana Fish,Action,Adventure,Drama
64,Toki wo Kakeru Shoujo,Drama,Romance,Sci-Fi
65,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Drama,Fantasy,Suspense
66,Shinsekai yori,Drama,Horror,Mystery
67,Owari no Seraph: Nagoya Kessen-hen,Action,Drama,Supernatural
68,Fumetsu no Anata e,Adventure,Drama,Supernatural
69,Fruits Basket 1st Season,Drama,Fantasy,Romance
71,Kiznaiver,Drama,Romance,Sci-Fi
72,Trigun,Action,Adventure,Comedy
73,NHK ni Youkoso!,Comedy,Drama,Romance
74,Hai to Gensou no Grimgar,Action,Adventure,Drama
75,Eromanga-sensei,Comedy,Drama,Romance
76,Serial Experiments Lain,AvantGarde,Drama,Mystery
80,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Drama,Fantasy,Ecchi
84,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Drama,Romance,Supernatural
85,Akagami no Shirayuki-hime,Drama,Fantasy,Romance
86,Amagi Brilliant Park,Comedy,Drama,Fantasy
88,Tate no Yuusha no Nariagari Season 2,Action,Adventure,Drama
90,Perfect Blue,AvantGarde,Drama,Horror
91,Bakuman.,Comedy,Drama,Romance
92,Inuyashiki,Action,Drama,Sci-Fi
93,Vampire Knight,Drama,Mystery,Romance
94,86,Action,Drama,Sci-Fi
95,Nana,Drama,Romance,SliceofLife
96,Nagi no Asu kara,Drama,Fantasy,Romance
98,Zetsuen no Tempest,Action,Drama,Fantasy
99,Kenpuu Denki Berserk,Action,Adventure,Drama
3,Shakugan no Shana,Action,Drama,Fantasy
4,Fruits Basket,Drama,Fantasy,Romance
5,Majo no Takkyuubin,Adventure,Comedy,Drama
6,Gosick,Drama,Mystery,Romance
7,Evangelion: 1.0 You Are (Not) Alone,Action,Drama,Sci-Fi
8,Kaifuku Jutsushi no Yarinaoshi,Adventure,Drama,Fantasy
9,Natsume Yuujinchou,Drama,SliceofLife,Supernatural
10,Given,BoysLove,Drama,Romance
11,Evangelion: 2.0 You Can (Not) Advance,Action,Drama,Sci-Fi
12,Citrus,Drama,GirlsLove,Romance
13,Violet Evergarden Movie,Drama,Fantasy,SliceofLife
14,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",Drama,Romance,Ecchi
15,Chobits,Comedy,Drama,Romance
16,Sora yori mo Tooi Basho,Adventure,Comedy,Drama
17,Fate/Apocrypha,Action,Drama,Fantasy
18,Chihayafuru,Drama,SliceofLife,Sports
19,Fruits Basket 2nd Season,Drama,Romance,Supernatural
21,Koukyoushihen Eureka Seven,Adventure,Drama,Romance
23,Kimi ni Todoke 2nd Season,Drama,Romance,SliceofLife
25,No.6,Action,Drama,Mystery
26,Houseki no Kuni,Action,Drama,Fantasy
27,Cardcaptor Sakura,Adventure,Comedy,Drama
28,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Action,Drama,Fantasy
29,Evangelion: 3.0 You Can (Not) Redo,Action,Drama,Sci-Fi
30,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Comedy,Drama,Fantasy
34,Mousou Dairinin,AvantGarde,Drama,Mystery
35,Fruits Basket: The Final,Drama,Romance,Supernatural
39,Ano Natsu de Matteru,Drama,Romance,Sci-Fi
41,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,Drama,Fantasy,Romance
42,Blood+,Action,Drama,Horror
43,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Adventure,Drama,Fantasy
44,Nakitai Watashi wa Neko wo Kaburu,Comedy,Drama,Romance
46,Arslan Senki (TV),Action,Adventure,Drama
48,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Drama,Fantasy,SliceofLife
49,Vampire Knight: Guilty,Drama,Mystery,Romance
50,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,Drama,Mystery,Suspense
51,86 Part 2,Action,Drama,Sci-Fi
53,Gantz,Action,Drama,Horror
54,Bakuman. 2nd Season,Comedy,Drama,Romance
56,Akagami no Shirayuki-hime 2nd Season,Drama,Fantasy,Romance
57,Berserk,Action,Adventure,Drama
59,Gokukoku no Brynhildr,Drama,Mystery,Sci-Fi
60,Kotoura-san,Comedy,Drama,Romance
61,Josee to Tora to Sakana-tachi,Drama,Romance,SliceofLife
62,Phantom: Requiem for the Phantom,Action,Drama,Suspense
63,Fullmetal Alchemist: The Conqueror of Shamballa,Comedy,Drama,Fantasy
65,"Tantei wa Mou, Shindeiru.",Comedy,Drama,Mystery
66,Bakuman. 3rd Season,Comedy,Drama,Romance
67,Beck,Comedy,Drama,SliceofLife
68,Mimi wo Sumaseba,Drama,Romance,SliceofLife
69,Wolf's Rain,Action,Adventure,Drama
70,Evangelion: 3.0+1.0 Thrice Upon a Time,Action,Drama,Sci-Fi
71,Freezing,Action,Drama,Romance
72,Nanbaka,Action,Comedy,Drama
76,Ballroom e Youkoso,Comedy,Drama,Romance
77,Nodame Cantabile,Comedy,Drama,Romance
79,Shakugan no Shana II (Second),Action,Drama,Fantasy
80,xxxHOLiC,Comedy,Drama,Mystery
81,Araburu Kisetsu no Otome-domo yo.,Comedy,Drama,Romance
82,Yagate Kimi ni Naru,Drama,GirlsLove,Romance
85,Hamatora The Animation,Comedy,Drama,Mystery
87,Air,Drama,Romance,SliceofLife
88,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",Drama,Fantasy,SliceofLife
89,Code Geass: Fukkatsu no Lelouch,Action,Drama,Sci-Fi
90,Mawaru Penguindrum,AvantGarde,Comedy,Drama
92,Yesterday wo Utatte,Drama,Romance,SliceofLife
93,Grancrest Senki,Action,Drama,Fantasy
94,Bokutachi no Remake,Drama,Romance,SliceofLife
95,Little Busters!,Comedy,Drama,SliceofLife
96,Just Because!,Drama,Romance,SliceofLife
98,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Drama,SliceofLife,Supernatural
99,Fuuka,Drama,Romance,Ecchi
0,Fullmetal Alchemist: Brotherhood,Action,Adventure,Drama
1,Sword Art Online,Action,Adventure,Fantasy
2,Tokyo Ghoul,Action,Fantasy,Horror
3,Naruto,Action,Adventure,Fantasy
5,Hunter x Hunter (2011),Action,Adventure,Fantasy
6,No Game No Life,Comedy,Fantasy,Ecchi
7,Naruto: Shippuuden,Action,Adventure,Fantasy
9,Re:Zero kara Hajimeru Isekai Seikatsu,Drama,Fantasy,Suspense
11,One Piece,Action,Adventure,Fantasy
13,Nanatsu no Taizai,Action,Adventure,Fantasy
14,Sword Art Online II,Action,Adventure,Fantasy
16,Kono Subarashii Sekai ni Shukufuku wo!,Adventure,Comedy,Fantasy
17,Bleach,Action,Adventure,Fantasy
18,Tokyo Ghoul √A,Action,Fantasy,Horror
19,Fairy Tail,Action,Adventure,Fantasy
20,Violet Evergarden,Drama,Fantasy,SliceofLife
21,Soul Eater,Action,Comedy,Fantasy
22,Hataraku Maou-sama!,Comedy,Fantasy,Romance
23,Black Clover,Action,Comedy,Fantasy
24,Overlord,Action,Adventure,Fantasy
25,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Action,Adventure,Comedy
26,Fate/Zero,Action,Fantasy,Supernatural
27,Tate no Yuusha no Nariagari,Action,Adventure,Drama
28,Fullmetal Alchemist,Action,Adventure,Drama
29,Kono Subarashii Sekai ni Shukufuku wo! 2,Adventure,Comedy,Fantasy
32,Tensei shitara Slime Datta Ken,Action,Adventure,Comedy
33,Made in Abyss,Adventure,Drama,Fantasy
34,Howl no Ugoku Shiro,Adventure,Drama,Fantasy
35,Mononoke Hime,Action,Adventure,Fantasy
36,Dragon Ball Z,Action,Adventure,Comedy
38,Kyoukai no Kanata,Fantasy,SliceofLife,Supernatural
39,Tokyo Ghoul:re,Action,Fantasy,Horror
40,Log Horizon,Action,Adventure,Fantasy
41,Fate/Zero 2nd Season,Action,Fantasy,Supernatural
42,Nanatsu no Taizai: Imashime no Fukkatsu,Action,Adventure,Fantasy
43,Mushoku Tensei: Isekai Ittara Honki Dasu,Drama,Fantasy,Ecchi
44,Goblin Slayer,Action,Adventure,Fantasy
46,Fate/stay night: Unlimited Blade Works,Action,Fantasy,Supernatural
47,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Drama,Fantasy,Suspense
48,Magi: The Labyrinth of Magic,Action,Adventure,Fantasy
49,Dragon Ball,Adventure,Comedy,Fantasy
50,Sword Art Online: Alicization,Action,Adventure,Fantasy
51,Fairy Tail (2014),Action,Adventure,Fantasy
52,Overlord II,Action,Adventure,Fantasy
53,Fate/stay night,Action,Fantasy,Romance
54,Rakudai Kishi no Cavalry,Action,Fantasy,Romance
55,Tenki no Ko,Drama,Fantasy,Romance
57,Kami no Tou,Action,Adventure,Drama
58,Kekkai Sensen,Action,Comedy,Fantasy
59,No Game No Life: Zero,Drama,Fantasy,Romance
60,The God of High School,Action,Fantasy,Sci-Fi
61,Fate/stay night: Unlimited Blade Works 2nd Season,Action,Fantasy,Supernatural
62,Magi: The Kingdom of Magic,Action,Adventure,Fantasy
63,Overlord III,Action,Fantasy,Supernatural
64,Boruto: Naruto Next Generations,Action,Adventure,Fantasy
65,Trinity Seven,Action,Comedy,Fantasy
66,Tensei shitara Slime Datta Ken 2nd Season,Action,Adventure,Comedy
67,Akatsuki no Yona,Action,Adventure,Comedy
68,Zero no Tsukaima,Action,Adventure,Comedy
69,Tokyo Ghoul:re 2nd Season,Action,Fantasy,Horror
70,Mushishi,Adventure,Fantasy,Mystery
71,Ookami to Koushinryou,Adventure,Fantasy,Romance
73,Koutetsujou no Kabaneri,Action,Drama,Fantasy
74,Dragon Ball Super,Action,Adventure,Comedy
75,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",Action,Adventure,Fantasy
76,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Drama,Fantasy,Suspense
77,InuYasha,Action,Adventure,Comedy
78,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,Action,Adventure,Comedy
79,Fruits Basket 1st Season,Drama,Fantasy,Romance
81,Monster Musume no Iru Nichijou,Comedy,Fantasy,Romance
82,Hai to Gensou no Grimgar,Action,Adventure,Drama
83,Sword Art Online Movie: Ordinal Scale,Action,Adventure,Fantasy
84,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,Adventure,Comedy,Fantasy
85,Nanatsu no Taizai: Seisen no Shirushi,Action,Adventure,Fantasy
86,Sword Art Online: Alicization - War of Underworld,Action,Adventure,Fantasy
88,Nanatsu no Taizai: Kamigami no Gekirin,Action,Adventure,Fantasy
90,Rosario to Vampire,Comedy,Fantasy,Romance
91,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Drama,Fantasy,Ecchi
93,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,Comedy,Fantasy,Ecchi
94,Claymore,Action,Adventure,Fantasy
